4.284678066914497485e+00,4.671740186412368878e+00,5.020835998060449334e+00,5.021676576333891084e+00,5.021113334410862272e+00,5.020514966308666338e+00,5.020087581488066775e+00,4.776375497009859750e+00,3.726292225634394661e+00,3.309097656376271956e+00,3.039661381074169277e+00,2.702899734046461333e+00,2.585805896614342902e+00,2.365739457496267573e+00,2.136321953656493911e+00,1.897788547834903028e+00,1.604371408741288363e+00,1.240497218508015420e+00,1.017422417022409320e+00,9.586518069196323655e-01
4.314939906255050417e+00,4.616760964746871920e+00,5.019766726759582909e+00,5.021045562034539778e+00,5.019815714401161699e+00,5.020217928721511846e+00,5.020564279941813091e+00,5.019784227926590958e+00,5.020732526454899869e+00,3.752700618944846411e+00,2.981540814317410693e+00,2.705398789576710428e+00,2.675414151260085749e+00,2.266661935275316786e+00,2.295422930432881259e+00,1.935165084284885539e+00,1.634943520872210510e+00,1.285029011494690288e+00,9.352517213512202554e-01,7.447053347151048053e-01
4.148218437992899688e+00,4.097313966008130137e+00,4.095848729414721667e+00,4.052064698708434776e+00,4.714008617689843028e+00,5.020669434012494214e+00,5.020353971800453508e+00,5.020070055809618736e+00,5.019691501155172375e+00,5.019914236595793611e+00,3.099946209794730567e+00,2.973382770324874969e+00,2.798111965316270933e+00,2.565048483062208007e+00,2.112928040768594418e+00,1.922195644092451694e+00,1.747392269149954380e+00,1.297628805919221584e+00,9.678456376272831507e-01,7.547685792791336556e-01
4.005196573460481524e+00,4.062785413584314220e+00,4.065777001957509462e+00,3.980842890691108416e+00,4.049949620171326536e+00,3.919280844450522938e+00,5.020385518021658555e+00,5.019956489413285539e+00,5.019524210588181212e+00,5.020006963367209529e+00,4.565793955067074528e+00,2.716386972684661227e+00,2.886472930908261070e+00,2.537799558213458262e+00,2.084097221220674090e+00,2.074389073864554955e+00,1.786829898919571002e+00,1.300137679812509939e+00,9.708917407467269056e-01,8.459371585582675657e-01
4.011861839340553182e+00,3.966914020713405709e+00,3.938192399623499096e+00,3.967898763797139683e+00,3.962571786721261091e+00,3.851755753524943593e+00,3.787212184941860738e+00,4.979546544808028052e+00,5.019468642366668121e+00,5.019931737762804325e+00,5.019634717957005776e+00,3.836286421349424991e+00,2.822475207546614850e+00,2.496705984689304270e+00,1.998509896462221436e+00,1.739389235493777219e+00,1.561153085692010833e+00,1.367049186624706314e+00,1.060695228999221307e+00,7.660936726913166739e-01
4.257751414255698030e+00,4.230857960239211124e+00,4.231096636868867833e+00,4.209391999910824467e+00,4.193969161144335267e+00,4.155182655873912445e+00,4.106505828937508262e+00,4.387757597999602410e+00,5.019784227926590958e+00,5.019571158163173230e+00,5.019601715756361493e+00,4.782027123870149055e+00,2.744607237397409527e+00,2.316668679489251481e+00,1.888615713952193298e+00,1.651060984501553586e+00,1.458196735089704710e+00,1.272757531446390811e+00,9.985364067216903061e-01,8.892112941527521297e-01
4.105865071925003384e+00,4.068218275857002908e+00,3.998224858574429774e+00,3.913302431093659717e+00,3.823269515777863781e+00,3.707671733987686125e+00,3.544432466557012607e+00,3.556609307941699605e+00,4.659042673053468420e+00,5.018650475855444881e+00,5.019502223827949194e+00,5.018713568297852312e+00,3.032894238652893204e+00,2.330744839987068939e+00,2.009182225758724627e+00,1.749777289298349636e+00,1.499197569096492710e+00,1.244437203455273977e+00,8.409868284616627276e-01,1.563149233504494695e-01
4.082865545665828932e+00,3.945802925488928192e+00,3.909706161876419284e+00,3.866550931269550961e+00,3.712874866655892170e+00,3.662526223606682230e+00,3.505346698485439116e+00,3.367268888276176320e+00,3.892186537755116582e+00,5.019407585164337604e+00,4.876061556014033016e+00,5.018998572089419241e+00,3.830168791193003575e+00,2.425457622613724329e+00,2.152297724831001791e+00,1.830431629888096046e+00,1.642876291222418850e+00,1.341388588976886620e+00,1.112085055762081831e+00,8.694099737663341099e-01
4.044805107483432138e+00,3.941946399946757218e+00,3.880683638368874977e+00,3.834761498876416042e+00,3.722697735947582132e+00,3.583119817538566121e+00,3.452067467629259756e+00,3.382898827566485522e+00,3.503153651922490841e+00,5.019231691082474356e+00,5.019312946500726902e+00,5.019230440999118414e+00,4.032924533520104049e+00,2.402359532213747428e+00,2.115285828708941107e+00,1.912808160479859243e+00,1.500543447730905200e+00,1.229711499297534427e+00,1.052407176337481820e+00,6.233154755226804067e-01
4.158666235655406496e+00,4.133872653804897546e+00,4.050496947109214041e+00,3.994660135578395721e+00,3.894396685131580771e+00,3.936404055221459419e+00,4.027720575400032033e+00,3.974669537864753188e+00,3.943344949086795115e+00,5.019147935497506374e+00,5.018538311513389694e+00,5.019159721997737300e+00,4.092817416170381861e+00,2.406906107788731930e+00,2.142841138367047371e+00,1.798628185649811861e+00,1.511509040046748131e+00,1.329488152577986027e+00,1.126414611281719935e+00,8.642946326665091883e-01
